Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
$old Santa Cruz MegaTower C XXL parkduro mullet (906),,Santa Cruz,Megatower,4116,CAD,Excellent - Lightly Ridden,XXL,29,180 mm,170 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3774743/
2024 Ibis HD6 - Size 3 -  *NEW PRICE*,2024,Ibis,NoModelFound,4998,CAD,Excellent - Lightly Ridden,L,29,180 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3913143/
2023 Stumpjumper Evo Expert with Upgrades S5,2023,NoManufacturer,NoModelFound,3500,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3920822/
2023 Nordest Bardino 2,2023,NoManufacturer,NoModelFound,2205,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3923975/
2005 Santa Cruz VP Free,2005,Santa Cruz,NoModelFound,1029,CAD,Excellent - Lightly Ridden,S,26,180 mm,180 mm,Aluminium,model,https://www.pinkbike.com/buysell/3475458/
2024 Ibis HD6 SLX  w/ Ibis carbon i9 wheels Size 3 (Large),2024,Ibis,NoModelFound,5999,USD,New - Unridden/With Tags,L,27.5 / 650B,180 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3910947/
2022 Pipedream Full Moxie (Long),2022,NoManufacturer,NoModelFound,2205,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,140 mm,Steel,manufacturer,https://www.pinkbike.com/buysell/3888761/
2016 GT Sanction Team,2016,GT,NoModelFound,1200,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3889584/
2017 Diamondback Mission II,2017,Diamondback,NoModelFound,1000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3889602/
2023 Dreadnought Custom Build,2023,NoManufacturer,NoModelFound,5144,CAD,Excellent - Lightly Ridden,M,29,170 mm,153 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3816568/
2022 Norco Range High pivot C2 priced to sell,2022,Pivot,NoModelFound,2646,CAD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3896521/
2024 KHS 6600 ENDURO CARBON,2024,KHS,NoModelFound,3308,CAD,Excellent - Lightly Ridden,L,29,160 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3831392/
2021 Santacruz Hightower Carbon S-kit,2021,NoManufacturer,NoModelFound,2939,CAD,Excellent - Lightly Ridden,M,29,150 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3925166/
2019 Kona Process CR/DL for sale!,2019,Kona,NoModelFound,1764,CAD,Excellent - Lightly Ridden,XL,29,160 mm,153 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3911125/
Transition Spire XT with RaceFace Carbon wheelset - XL,,Transition,Spire,3875,USD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3745826/
2022 Saracen Ariel 30 (MULLET) SRAM AXS XTR 12-speed,2022,Ari,NoModelFound,2850,USD,Excellent - Lightly Ridden,M,29,150 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3745836/
2022 Specialized Kenevo SL Expert + S3 460mm reach,2022,Specialized,Kenevo Electric,4900,USD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3887713/
2023 marin alphine trail large,2023,Marin,NoModelFound,2600,USD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3925153/
2023 Stumpjumper Evo Mullet Custom S2,2023,NoManufacturer,NoModelFound,2800,USD,Excellent - Lightly Ridden,S,29,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3877507/
Custom S-Works Enduro 29 S3,,NoManufacturer,NoModelFound,4500,USD,Excellent - Lightly Ridden,M,29,180 mm,170 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3898930/
2019 Giant Trance 3,2019,Giant,NoModelFound,734,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,120 mm,110 mm,Aluminium,model,https://www.pinkbike.com/buysell/3920585/
2024 Santa Cruz Nomad 6 Carbon C MX S Kit Marigold Yellow,2024,Santa Cruz,NoModelFound,4700,USD,New - Unridden/With Tags,M,29,170 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3902268/
Commencal Meta AM,,Commencal,Meta AM,2300,USD,"Good - Used, Mechanically Sound",S,29,170 mm,170 mm,Aluminium,year,https://www.pinkbike.com/buysell/3924081/
2024 Raaw Madonna V2.2 size m,2024,NoManufacturer,NoModelFound,4600,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3925085/
Santa Cruz Nomad Aluminum,,Santa Cruz,Nomad,1323,CAD,"Good - Used, Mechanically Sound",M,26,160 mm,160 mm,Aluminium,year,https://www.pinkbike.com/buysell/3144349/
2023 Status 160/170 Slope S2,2023,NoManufacturer,NoModelFound,1617,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,160 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3912090/
2023 Small carbon 29 inches enduro,2023,NoManufacturer,NoModelFound,2646,CAD,Excellent - Lightly Ridden,S,29,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3921422/
2023 Transition patrol alloy - small GX,2023,Transition,Patrol,3299,USD,Excellent - Lightly Ridden,S,,160 mm,160 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3725949/
"2023 Transition Patrol, alloy, large XT",2023,Transition,Patrol,3999,USD,New - Unridden/With Tags,L,,160 mm,160 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3777847/
"2023 Transition Patrol, Alloy, Large, GX",2023,Transition,Patrol,3199,USD,New - Unridden/With Tags,L,,160 mm,160 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3777850/
"2023 Transition Patrol, Alloy, X-large, GX",2023,Transition,Patrol,3299,USD,New - Unridden/With Tags,XL,,160 mm,160 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3777851/
"2023 Transitio Patrol, Alloy, GX - medium",2023,NoManufacturer,NoModelFound,3399,USD,New - Unridden/With Tags,M,,160 mm,160 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3777853/
"2023 carbon spire large, Frameset, Huckleberry",2023,NoManufacturer,NoModelFound,3499,USD,New - Unridden/With Tags,L,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3655750/
2020 **PRICE DROP** MONDRAKER FOXY RR SL (FULL AXS),2020,Mondraker,NoModelFound,3500,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3360053/
2016 Yeti SB6C NEW Parts,2016,Yeti,NoModelFound,5500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3382942/
2022 Niner WFO 4 Star Medium,2022,Niner,NoModelFound,3602,CAD,Excellent - Lightly Ridden,M,29,180 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3832371/
2022 Evil Wreckoning large We Are One wheels,2022,We Are One,NoModelFound,3200,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3884187/
2022 Custom build Santa Cruz Bronson C MX/Mullet SDU,2022,Santa Cruz,Bronson,2800,USD,Excellent - Lightly Ridden,L,,160 mm,150 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3919097/
2023 Custom Build SantaCruz Bronson C 4.1 MX Carbon wheels,2023,NoManufacturer,NoModelFound,3500,USD,Excellent - Lightly Ridden,L,,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3922112/
2022 Custom build S4 Specialized SJ Evo Carbon 29er,2022,Specialized,NoModelFound,3000,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3763486/
2021 S3 Specialized SJ Evo Expert Carbon 29er,2021,Specialized,NoModelFound,2600,USD,"Good - Used, Mechanically Sound",M,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3910460/
2024 Ibis HD6 Custom Lavender Haze Large,2024,Ibis,NoModelFound,6027,CAD,New - Unridden/With Tags,L,29,180 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3792665/
2021 Haike Electric mountain enduro bike,2021,NoManufacturer,NoModelFound,2250,USD,Excellent - Lightly Ridden,28,27.5 / 650B,100 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3740480/
2022 KONA - PROCESS 134 DL (29),2022,Kona,NoModelFound,2753,CAD,New - Unridden/With Tags,L,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3478025/
2020 Evil *New Rotors and Pads,2020,Evil,NoModelFound,2352,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3815661/
2016 Commencal Meta XS,2016,Commencal,NoModelFound,1000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3908382/
2022 NEW Specilized Enduro w/ Zeb Ultimate,2022,NoManufacturer,NoModelFound,4300,USD,New - Unridden/With Tags,L,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3772888/
2023 Kona Process 134 DL Small Aluminum Frame,2023,Kona,NoModelFound,3199,USD,New - Unridden/With Tags,S,27.5 / 650B,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3900093/
2024 Ibis HD6 Size 4 Lavender GX Build,2024,Ibis,NoModelFound,6173,CAD,New - Unridden/With Tags,XL,29,180 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3871374/
2023 Very Clean Santa Cruz Nomad 6 Carbon Mountain Bike M,2023,Santa Cruz,Nomad,3500,USD,Excellent - Lightly Ridden,M,,170 mm,170 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3924988/
2024 Marin Alpine Trail XR medium - Ex-Rental,2024,Marin,NoModelFound,2462,CAD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3863088/
2024 Troy Goldland GX - ex demo,2024,NoManufacturer,NoModelFound,2168,CAD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3865149/
2023 ALPINE TRAIL CARBON 2,2023,NoManufacturer,NoModelFound,1764,CAD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3708653/
2021 Medium Commencal Meta AM Team Mullet Conversion,2021,Commencal,Meta AM,2500,USD,"Good - Used, Mechanically Sound",M,,170 mm,160 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3781500/
2017 Diamondback Mission 2,2017,Diamondback,NoModelFound,1200,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3894772/
2022 Ex Demo Enduro s3,2022,NoManufacturer,NoModelFound,2793,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3879917/
2023 LIKE NEW Medium Norco Shore Custom Mullet Build.,2023,Norco,Shore,4594,CAD,Excellent - Lightly Ridden,M,,180 mm,180 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3557229/
2023 Hope HB916 - H2,2023,NoManufacturer,NoModelFound,5807,CAD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3825377/
"2015 Focus Sam 3.0 Factory 16.5"" S X.01/X1 Pike",2015,NoManufacturer,NoModelFound,1099,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,120 mm,,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3896064/
2020 Pivot Trail 429 Pro XT/XTR Large Carbon Full Supension,2020,Pivot,Trail 429,3299,USD,Excellent - Lightly Ridden,L,29,140 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/3906006/
NEW* Salsa Cassidy Carbon XT Enduro - SAVE $4100,4100,Salsa,NoModelFound,2799,USD,Excellent - Lightly Ridden,M,29,160 mm,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3906945/
DEMO Salsa Cassidy Carbon SLX Enduro Mountain Bike,,Salsa,NoModelFound,1999,USD,Excellent - Lightly Ridden,M,29,160 mm,,Carbon Fiber,year,https://www.pinkbike.com/buysell/3906949/
DEMO Salsa Rustler Deore 12 Mountain Bike,,Salsa,NoModelFound,1599,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,,Aluminium,year,https://www.pinkbike.com/buysell/3906951/
DEMO Salsa Rustler Carbon XT Mountain Bike,,Salsa,NoModelFound,2799,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,,Carbon Fiber,year,https://www.pinkbike.com/buysell/3906953/
DEMO Salsa Rustler Carbon SLX Bike,,Salsa,NoModelFound,2449,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,,Carbon Fiber,year,https://www.pinkbike.com/buysell/3906955/
2021 Specialized Stumpjumper Expert Carbon Mountain Bike,2021,Specialized,Stumpjumper,2499,USD,Excellent - Lightly Ridden,L,29,130 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/3918081/
2018 Kona Process 165 - Medium,2018,Kona,NoModelFound,2095,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3799487/
2022 Brand New Mondraker - Foxy Large,2022,Mondraker,NoModelFound,3600,USD,New - Unridden/With Tags,L,29,160 mm,170 mm,Aluminium,model,https://www.pinkbike.com/buysell/3548128/
2022 Brand New MONDRAKER - SUPERFOXY R,2022,Mondraker,NoModelFound,4500,USD,New - Unridden/With Tags,L,29,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3548144/
2022 Brand New Mondraker - SuperFoxy R,2022,Mondraker,NoModelFound,4500,USD,New - Unridden/With Tags,XL,29,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3548152/
2022 Brand New Mondraker - Foxy Medium,2022,Mondraker,NoModelFound,3600,USD,New - Unridden/With Tags,M,29,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3548158/
2023 Enduro S works S4 clean!!!!,2023,NoManufacturer,NoModelFound,4200,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3919630/
2022 Revel Ranger V1,2022,Revel,Ranger,2200,USD,Excellent - Lightly Ridden,M,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3905326/
Yeti SB 5.5 Turq Frame,,Yeti,SB 5.5,1029,CAD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3920384/
Levo Comp Alloy Blk/DovGry/Blk S4 (SALE $7500!),7500,NoManufacturer,NoModelFound,5513,CAD,New - Unridden/With Tags,L,,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3898748/
Levo Comp Alloy MnShdw/HrvGldMet S3 (SALE $7500!),7500,NoManufacturer,NoModelFound,5513,CAD,New - Unridden/With Tags,M,,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3898753/
Levo Comp Alloy MnShdw/HrvGldMet S5 (SALE $7500!),7500,NoManufacturer,NoModelFound,5513,CAD,New - Unridden/With Tags,L,,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3898777/
Levo Comp Alloy MnShdw/HrvGldMet S4 (SALE $7500!),7500,NoManufacturer,NoModelFound,5513,CAD,New - Unridden/With Tags,L,,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3898778/
2025 Status 2 170 HrvGld/Obsd/DuneWht S2 (CASH CREDIT!),2025,NoManufacturer,NoModelFound,3308,CAD,New - Unridden/With Tags,S,,170 mm,170 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3899627/
2025 Status 170 2 HrvGld/Obsd/DuneWht S3 (CASH CREDIT!),2025,NoManufacturer,NoModelFound,3308,CAD,New - Unridden/With Tags,M,,170 mm,170 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3899635/
2025 Status 170 2 HrvGld/Obsd/DuneWht S4 (CASH CREDIT!),2025,NoManufacturer,NoModelFound,3308,CAD,New - Unridden/With Tags,L,,170 mm,170 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3899636/
2025 Status 170 2 HrvGld/Obsd/DuneWht S5 (CASH CREDIT!),2025,NoManufacturer,NoModelFound,3308,CAD,New - Unridden/With Tags,XL,,170 mm,170 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3899639/
2023 Almost New Santa Cruz Broson High End Custom Build!,2023,Santa Cruz,NoModelFound,4725,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3857901/
2023 Turq SB165 Mullet,2023,NoManufacturer,NoModelFound,6500,USD,Excellent - Lightly Ridden,S,29,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3922796/
2022 Cannondale Jeykll 1,2022,Cannondale,NoModelFound,3750,USD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3921667/
2019 Bronson CC Custom build,2019,NoManufacturer,NoModelFound,2700,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3918393/
2023 Nomad C GX AXS XXL Mullet,2023,NoManufacturer,NoModelFound,5366,CAD,New - Unridden/With Tags,XXL,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3798697/
2010 Transition Blindside,2010,Transition,NoModelFound,1400,USD,"Good - Used, Mechanically Sound",L,26,180 mm,170 mm,Aluminium,model,https://www.pinkbike.com/buysell/3841492/
2022 Slash 7 Gen 5,2022,NoManufacturer,NoModelFound,2683,CAD,New - Unridden/With Tags,L,29,170 mm,160 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3915180/
2024 Salsa Cassidy LG,2024,Salsa,NoModelFound,2999,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3885965/
2024 2023 Fluid FS A4,2024,NoManufacturer,NoModelFound,1103,CAD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3878044/
new built Giant Reign 2,,Giant,Reign,1799,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,160 mm,Aluminium,year,https://www.pinkbike.com/buysell/3921989/
2019 Kona Carbon 153 Large,2019,Kona,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,160 mm,153 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3837813/
Intense Tracer (Lots of upgrades),,Intense,Tracer,1397,CAD,"Good - Used, Mechanically Sound",M,26,160 mm,150 mm,Aluminium,year,https://www.pinkbike.com/buysell/3637770/
"Knolly Tyaughton MTB 29"" (Pending)",,Knolly,NoModelFound,1066,CAD,Excellent - Lightly Ridden,S,29,120 mm,0 mm (Hardtail),Chromoly,year,https://www.pinkbike.com/buysell/3854902/
2017 Rocky Mountain Slayer 790 MSL,2017,Rocky Mountain,Slayer,1323,CAD,Poor - Needs Servicing,L,27.5 / 650B,170 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/2273115/
2023 SantaCruz Megatower CC XXL,2023,NoManufacturer,NoModelFound,5145,CAD,Excellent - Lightly Ridden,XXL,29,170 mm,170 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3848336/
2017 Diamondback Mission 2,2017,Diamondback,NoModelFound,1300,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3924633/
2016 Yeti SB5c,2016,Yeti,NoModelFound,1617,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3924631/
"2017 Norco Range, Carbon 7.2, small frame, 27.5"" wheels",2017,Norco,Range,1286,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,170 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/3908157/
2022 Hightower CC i9 hydra hubs / Evil carbon wheels,2022,Evil,NoModelFound,5200,USD,Excellent - Lightly Ridden,L,29,150 mm,145 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3803569/
2016 Canfield Brothers EPO,2016,Canfield,NoModelFound,2299,USD,Excellent - Lightly Ridden,M,29,140 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3250344/
2016 BMC Trailfox 01,2016,NoManufacturer,NoModelFound,3750,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3562711/
2018 Ibis HD4,2018,Ibis,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,153 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3826732/
Alchemy Arktos (custom paint with carbon wheels),,Alchemy,NoModelFound,2204,CAD,Excellent - Lightly Ridden,XL,27.5 / 650B,160 mm,150 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3887596/
2018 Evil Wreckoning,2018,Evil,Wreckoning,3528,CAD,"Good - Used, Mechanically Sound",M,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3920551/
2023 Pole Vikkela,2023,Pole,NoModelFound,3800,USD,Excellent - Lightly Ridden,L,29,190 mm,190 mm,Aluminium,model,https://www.pinkbike.com/buysell/3721770/
2022 Marin El Roy size large/“grande” 29er,2022,Marin,NoModelFound,918,CAD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Chromoly,model,https://www.pinkbike.com/buysell/3924515/
2024 Bold Unplugged Pro (Large),2024,NoManufacturer,NoModelFound,5880,CAD,New - Unridden/With Tags,L,29,170 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3924507/
2020 Bird Aeris AM9 Large - Shimano 12 Speed SLX / XT,2020,NoManufacturer,NoModelFound,1800,USD,Excellent - Lightly Ridden,L,29,150 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3919160/
2023 Santa Cruz Bronson MX S Kit,2023,Santa Cruz,Bronson,4199,USD,New - Unridden/With Tags,XL,,160 mm,150 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3903817/
2022 Evil Insurgent,2022,Evil,Insurgent,4000,USD,"Good - Used, Mechanically Sound",L,,190 mm,170 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3910183/
2020 Trance Advanced Carbon price drop,2020,NoManufacturer,NoModelFound,1500,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3499902/
2024 Commencal meta,2024,Commencal,NoModelFound,2800,USD,Excellent - Lightly Ridden,M,29,180 mm,170 mm,Aluminium,model,https://www.pinkbike.com/buysell/3917114/
2023 Ibis HD6,2023,Ibis,NoModelFound,7799,USD,New - Unridden/With Tags,L,29,180 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3732033/
"2023 SB140 Lunch Ride XT Complete, Size Large in Black.",2023,NoManufacturer,NoModelFound,6600,USD,New - Unridden/With Tags,XL,29,160 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3829229/
"2024 SB140 Lunch Ride XT Complete, Size Large in Raw Carbon",2024,NoManufacturer,NoModelFound,6000,USD,New - Unridden/With Tags,L,29,160 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3837580/
2021 Marin alpine trail xr,2021,Marin,Alpine Trail,2200,USD,"Good - Used, Mechanically Sound",S,,150 mm,160 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3891845/
2022 Rythm pace gx axs,2022,YT,NoModelFound,2573,CAD,"Good - Used, Mechanically Sound",M,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3639881/
2019 Alchemy Arktos 29 Large - Extra Shock/Link,2019,Alchemy,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3876824/
2019 Sworks Stump Jumper 29,2019,NoManufacturer,NoModelFound,5000,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3139277/
2020 Forbidden Druid Gloss Moss High Pivot,2020,Forbidden,NoModelFound,2573,CAD,Excellent - Lightly Ridden,L,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3430444/
2015 Oddity Twin Custom,2015,NoManufacturer,NoModelFound,3500,USD,Excellent - Lightly Ridden,XL,29,120 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3467298/
2024 Sight C1 SZ3 29,2024,NoManufacturer,NoModelFound,4409,CAD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3916785/
2023 Transition Patrol- XLarge- Alloy NX build,2023,Transition,Patrol,1995,USD,Excellent - Lightly Ridden,XL,,160 mm,160 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3744687/
2016 Kona Process 167,2016,Kona,NoModelFound,1250,CAD,"Good - Used, Mechanically Sound",L,26,170 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3420556/
"Mondraker FOXY R Bike - S, L, XL",,Mondraker,NoModelFound,3500,USD,New - Unridden/With Tags,L,29,160 mm,150 mm,Aluminium,year,https://www.pinkbike.com/buysell/3778290/
"Mondraker FOXY CARBON R Bike - M, L, XL",,Mondraker,Foxy Carbon,4000,USD,New - Unridden/With Tags,L,29,160 mm,150 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3778296/
Mondraker SUPERFOXY CARBON RR Bike - M,,Mondraker,SuperFoxy Carbon,7360,USD,New - Unridden/With Tags,M,29,170 mm,160 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3778384/
Mondraker SUPERFOXY CARBON R Bike - M,,Mondraker,SuperFoxy Carbon,5205,USD,New - Unridden/With Tags,M,29,170 mm,160 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3778547/
2021 LARGE Eminent Onset MT Comp 29,2021,NoManufacturer,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,160 mm,155 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3908774/
2022 StumpJumper Evo Expert S5,2022,NoManufacturer,NoModelFound,3100,USD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3815729/
