Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2021 Stumpjumper Evo in mint,2021,NoManufacturer,NoModelFound,3000,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3925184/
2024 Revel Tirade Custom Build,2024,Revel,NoModelFound,5000,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Titanium,model,https://www.pinkbike.com/buysell/3894184/
2023 Yeti SB135 C2 Medium,2023,Yeti,NoModelFound,3750,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3742794/
2023 Yeti SB135 C2 Extra Small,2023,Yeti,NoModelFound,4000,USD,Excellent - Lightly Ridden,XS,27.5 / 650B,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3914116/
2023 Yeti SB135 C2 Small,2023,Yeti,NoModelFound,3750,USD,Excellent - Lightly Ridden,S,27.5 / 650B,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3914110/
2024 sb120 turq size large carbon wheels,2024,NoManufacturer,NoModelFound,4300,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3924959/
2019 Giant Trance Advanced 2 (CARBON RIMS),2019,Giant,NoModelFound,1850,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3916343/
Niner RIP 9 29 2-Star,,Niner,NoModelFound,2500,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Aluminium,year,https://www.pinkbike.com/buysell/3922216/
Niner JET 9 1-Star,,Niner,NoModelFound,1500,USD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Aluminium,year,https://www.pinkbike.com/buysell/3922180/
2023 BMC Fourstroke LT TWO,2023,NoManufacturer,NoModelFound,2899,USD,New - Unridden/With Tags,M,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3922604/
2017 Pivot Mach 429 Trail,2017,Pivot,NoModelFound,1472,CAD,Excellent - Lightly Ridden,S,29,120 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3919903/
2024 Norco Optic c2 size 3!,2024,Norco,Optic,5800,USD,Excellent - Lightly Ridden,,29,140 mm,130 mm,Carbon Fiber,frame size,https://www.pinkbike.com/buysell/3899264/
2023 GT Sensor ST Carbon Elite in multiple sizes,2023,GT,Sensor,2340,USD,New - Unridden/With Tags,,29,140 mm,120 mm,Carbon Fiber,frame size,https://www.pinkbike.com/buysell/3903236/
2022 Mondraker Raze R Carbon w/ mix new and used parts,2022,Mondraker,NoModelFound,3600,USD,Excellent - Lightly Ridden,L,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3751890/
2019 Ibis Ripley,2019,Ibis,Ripley,2000,USD,Excellent - Lightly Ridden,19,,,,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3877436/
2020 29er Full Carbon Mountain Bike - 25lbs!,2020,NoManufacturer,NoModelFound,3695,USD,New - Unridden/With Tags,M,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/2936638/
2023 29er DCB XCT29 Full Carbon Trail Hardtail - 22lbs!,2023,NoManufacturer,NoModelFound,2650,USD,New - Unridden/With Tags,L,29,130 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3064130/
2021 Trek ex 8 gen 5 - small,2021,Trek,NoModelFound,2000,USD,Excellent - Lightly Ridden,S,27.5 / 650B,140 mm,,Aluminium,model,https://www.pinkbike.com/buysell/3893835/
2018 Ripley LS,2018,NoManufacturer,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3733632/
2017 Fuji Auric - sweet deal on an amazing ride!,2017,NoManufacturer,NoModelFound,1350,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,160 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3923799/
PRICE DROP Intense Primer Expert,,Intense,Primer,2282,CAD,Excellent - Lightly Ridden,XL,29,150 mm,130 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3907917/
2023 Nukeproof Mega 297 Alloy MD Gray,2023,Nukeproof,Mega,2600,USD,New - Unridden/With Tags,M,,170 mm,160 mm,Aluminium,wheel size,https://www.pinkbike.com/buysell/3923359/
2024 New Sight A2 29/27.5 Black v5 SZ 2 - SZ 3 - SZ 4,2024,NoManufacturer,NoModelFound,3300,USD,New - Unridden/With Tags,M,,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3923348/
"2019 Epic Evo Expert,GX AXS, free shipping",2019,NoManufacturer,NoModelFound,2100,USD,Excellent - Lightly Ridden,L,29,120 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3861200/
2021 Carbon Pivot 429 Trail 29” Size XL shimano XT,2021,Pivot,NoModelFound,3000,USD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3909859/
2018 Carbon Trek Stache 9.8 Large 29+,2018,Trek,NoModelFound,2300,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3865053/
2020 SantaCruz 5010,2020,NoManufacturer,NoModelFound,2800,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3881543/
2023 Esker Elkat w/Carbon I-9’s,2023,NoManufacturer,NoModelFound,2900,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3921680/
2024 Marin Rift Zone 29 2,2024,Marin,NoModelFound,1799,USD,New - Unridden/With Tags,S,29,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3506792/
2019 FRAMESET HOPE HB 130 MEDIUM,2019,NoManufacturer,NoModelFound,2250,USD,Excellent - Lightly Ridden,M,29,150 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3424862/
2022 Pivot Trail429 XT Large w/ Upgrades everywhere!,2022,Pivot,NoModelFound,3750,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3808790/
2022 Stumpjumper Evo Comp UPDATED,2022,NoManufacturer,NoModelFound,2800,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3731795/
2024 Marin Rift Zone XR,2024,Ari,NoModelFound,3018,CAD,New - Unridden/With Tags,M,29,150 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3912064/
2021 Fuel EX 9.9 X01 Gen 5,2021,NoManufacturer,NoModelFound,2760,CAD,"Good - Used, Mechanically Sound",19.5,29,150 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3891242/
2020 Rocky Mountain Reaper w/Two Wheelsets,2020,Rocky Mountain,NoModelFound,1700,USD,"Good - Used, Mechanically Sound",S,26,130 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3916483/
2015 Yeti SB5c Turq,2015,Yeti,NoModelFound,1500,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3892710/
2022 Upgraded Marin Rift zone OBO,2022,Ari,NoModelFound,1600,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3827770/
2016 Cannodanle Lefty habbit SI,2016,NoManufacturer,NoModelFound,1398,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3786114/
2022 Stumpjumper Pro S3,2022,NoManufacturer,NoModelFound,3550,USD,Excellent - Lightly Ridden,M,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3916466/
2024 Jones 3D Ti space frame/ size medium,2024,NoManufacturer,NoModelFound,8799,USD,Excellent - Lightly Ridden,M,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3892391/
2019 Stumpjumper Evo Pro Carbon S3 (L) -- PRICE REDUCED,2019,NoManufacturer,NoModelFound,2300,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3848133/
2021 Specialized Stump Jumper Pro S5,2021,Specialized,NoModelFound,2700,USD,"Good - Used, Mechanically Sound",XL,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3896453/
2018 Specialized Fuze (upgraded),2018,Specialized,NoModelFound,1104,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3863982/
2013 Niner E.M.D. 9 Frame Aluminum Mountain Bike,2013,Niner,NoModelFound,883,CAD,"Good - Used, Mechanically Sound",18.5,29,140 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3904615/
2020 Stumpjumper Evo Pro Carbon Frame Size L,2020,NoManufacturer,NoModelFound,2499,USD,Excellent - Lightly Ridden,L,29,150 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3723877/
2022 Custom  XX1 Stumpjumper EVO,2022,NoManufacturer,NoModelFound,5888,CAD,Excellent - Lightly Ridden,L,29,170 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3874395/
2023 Giant Trance Advanced Pro 29,2023,Giant,NoModelFound,3800,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3912387/
2022 Yeti SB115 T2 Medium,2022,Yeti,NoModelFound,3679,CAD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3428731/
2023 Niner Air 9  Large,2023,Niner,NoModelFound,950,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3866398/
2020 Specialized Stump Jumper Alloy,2020,Specialized,NoModelFound,1288,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3657604/
2020 Ibis Ripmo,2020,Ibis,Ripmo,2250,USD,Excellent - Lightly Ridden,M,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3877196/
2016 Cannondale Trigger Carbon Team size M,2016,Cannondale,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3694786/
2022 Privateer 141 - Large - Price Drop,2022,NoManufacturer,NoModelFound,2600,USD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3748885/
2021 KHS 6600 (S) Enduro DEMO bike... save $2300!,2021,KHS,NoModelFound,2528,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3432905/
2023 Transition Transam Large Custom build,2023,Transition,NoModelFound,2200,USD,New - Unridden/With Tags,L,29,150 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3755274/
2022 Ripmo XT 2024 X2 2023 Lyrik Ultimate Zipp 3Zero Moto,2022,NoManufacturer,NoModelFound,5500,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3683237/
2022 Marin Rift Zone 2 XL,2022,Marin,NoModelFound,1400,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3620399/
2018 BMC Trailfox 01 - XX1 Small,2018,NoManufacturer,NoModelFound,1700,USD,Excellent - Lightly Ridden,16,29,150 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3903406/
2022 Trek Fuel EX 9.9 XTR,2022,Trek,Fuel EX,5000,USD,Excellent - Lightly Ridden,L,,,,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3538858/
2020 Santa Cruz Tall Boy C,2020,Santa Cruz,NoModelFound,2500,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3898169/
2023 Pivot shuttle SL,2023,Pivot,Shuttle Electric,8500,USD,New - Unridden/With Tags,L,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3646762/
2024 Santacruz 5010cc MX AXS Resrve Large,2024,NoManufacturer,NoModelFound,5950,USD,New - Unridden/With Tags,L,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3794258/
2021 Trance X Advanced Pro with Fox Live Valve,2021,Liv,NoModelFound,3459,CAD,Excellent - Lightly Ridden,M,29,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3717325/
2015 Niner RIP Niner RDO,2015,Niner,NoModelFound,1914,CAD,"Good - Used, Mechanically Sound",M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3653098/
2022 Transition Spur X01 - Size XL,2022,Transition,NoModelFound,3999,USD,Excellent - Lightly Ridden,XL,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3878848/
Surly Karate Monkey with Extras!,,Surly,Karate Monkey,1500,USD,"Good - Used, Mechanically Sound",L,29,,0 mm (Hardtail),Steel,year,https://www.pinkbike.com/buysell/3807827/
2022 Top o line xtr 9.9 fuel 5th gen price drop 10 k bike,2022,NoManufacturer,NoModelFound,4250,USD,Excellent - Lightly Ridden,18.5,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3613270/
2022 Specialized Stumpjumper Evo Comp,2022,Specialized,Stumpjumper,2799,USD,"Good - Used, Mechanically Sound",,29,160 mm,150 mm,Carbon Fiber,frame size,https://www.pinkbike.com/buysell/3905461/
2023 Transition Spur - Large - Pretty Kitted,2023,Transition,NoModelFound,4500,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3917453/
2019 Yeti Beti SB100 - Carbon Wheels,2019,Yeti,NoModelFound,2576,CAD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3852543/
2023 Bassi Coyote Prototype,2023,NoManufacturer,NoModelFound,2000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,120 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3746746/
"2024 Large Kona Process 134 27.5 / Brand new, never used",2024,Kona,NoModelFound,1472,CAD,New - Unridden/With Tags,L,27.5 / 650B,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3859565/
2024 Kona Process 134 DL 29,2024,Kona,NoModelFound,2944,CAD,Excellent - Lightly Ridden,M,29,140 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3918565/
2024 Evil Reckoning,2024,Evil,NoModelFound,3600,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3903408/
2020 Giant Trance Advance 3 Pro 29er,2020,Giant,NoModelFound,2000,USD,Excellent - Lightly Ridden,M,29,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3893624/
2018 Giant Trance (L),2018,Giant,NoModelFound,1000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3916943/
2020 Guerilla Gravity Trail Pistol Smash Size 3,2020,NoManufacturer,NoModelFound,2950,USD,"Good - Used, Mechanically Sound",L,29,160 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3866654/
2020 S-Works Stumpjumper - Large w/Quarq powermeter,2020,NoManufacturer,NoModelFound,2900,USD,"Good - Used, Mechanically Sound",L,29,150 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3901299/
2023 Like new Salsa Rangefinder,2023,Salsa,NoModelFound,1000,USD,Excellent - Lightly Ridden,L,29,150 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3915570/
Stumpjumper - Full Custom Top-Shelf Build,,NoManufacturer,NoModelFound,3900,USD,Excellent - Lightly Ridden,S,29,140 mm,130 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3876273/
2022 XL Yeti SB115 Turq XX1 AXS W/ Carbon Wheels,2022,Yeti,NoModelFound,4200,USD,Excellent - Lightly Ridden,XL,29,140 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3811593/
2021 Upgraded Specialized Levo SL Expert XL - REDUCED!!,2021,Specialized,NoModelFound,3495,USD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3899256/
Cannondale Habit 4 Red Full suspension Medium,,Cannondale,Habit,1600,USD,New - Unridden/With Tags,M,29,140 mm,130 mm,Aluminium,year,https://www.pinkbike.com/buysell/3893133/
2023 Specialized S5 Stumpjumer,2023,Specialized,NoModelFound,3200,USD,Excellent - Lightly Ridden,,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3760456/
2023 Giant Trance Carbon Pro. Large,2023,Giant,NoModelFound,3900,USD,Excellent - Lightly Ridden,L,29,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3902711/
2022 Marin Rift Zone 2,2022,Marin,NoModelFound,1500,USD,Excellent - Lightly Ridden,S,29,120 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3847301/
2018 Marin Hawk Hill 2,2018,Ari,NoModelFound,2500,USD,Excellent - Lightly Ridden,S,27.5 / 650B,140 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3762729/
2022 Specialized Turbo Levo SL,2022,Specialized,Turbo Levo Electric,3000,USD,"Good - Used, Mechanically Sound",XL,29,150 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3461216/
"2020 Giant Trance 2, XL",2020,Giant,NoModelFound,1546,CAD,Excellent - Lightly Ridden,XL,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3711697/
2014 Kona Process 134a Large,2014,Kona,NoModelFound,735,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3850282/
2022 Giant Trance 2 - Toronto,2022,Giant,NoModelFound,1877,CAD,Excellent - Lightly Ridden,M,29,120 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3728565/
Large Canyon Neuron CF 9 SL,,Canyon,Neuron,4000,USD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3847662/
2020 Specialized Ariel Sport Woman's Small Trail/Commuter,2020,Specialized,NoModelFound,497,CAD,Excellent - Lightly Ridden,S,700C,40 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3584413/
2023 Fuel EX 9.8 GX AXS Mulsanne Blue Gen 6 ML,2023,NoManufacturer,NoModelFound,4000,USD,Excellent - Lightly Ridden,18.5,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3782340/
2024 Stumpjumper Evo Custom Build - S5,2024,NoManufacturer,NoModelFound,3600,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3896255/
"2018 Giant Trance Advanced 1, Medium",2018,Giant,NoModelFound,1306,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3902549/
"2021 Nearly New Evil Following, Small. + Stem Tool!",2021,Evil,Following,3000,USD,Excellent - Lightly Ridden,S,29,130 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/3895807/
2023 Framed piedmont carbon MTB,2023,NoManufacturer,NoModelFound,2800,USD,Excellent - Lightly Ridden,M,29,150 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3901545/
2021 Pivot 429 XO carbon medium,2021,Pivot,NoModelFound,3800,USD,"Good - Used, Mechanically Sound",M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3898175/
2022 Yeti SB140 TLR T2 Turq L,2022,Yeti,SB140,8250,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/3627819/
2021 Why Wayward XL V2,2021,NoManufacturer,NoModelFound,4000,USD,Excellent - Lightly Ridden,XL,29,130 mm,0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3663321/
2020 Kona Process 134 CR DL,2020,Kona,NoModelFound,2300,USD,Excellent - Lightly Ridden,XL,29,140 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3759427/
2021 Stumpjumper S-Works,2021,NoManufacturer,NoModelFound,4500,USD,"Good - Used, Mechanically Sound",M,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3778219/
2017 Specialized Rhyme FSR Comp Carbon 650b,2017,Specialized,NoModelFound,1472,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3676749/
2019 Ripmo XL Gen 1 with XX1 Gold,2019,NoManufacturer,NoModelFound,3250,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3893127/
2022 Specialized Levo S-Works S2,2022,Specialized,NoModelFound,9000,USD,Excellent - Lightly Ridden,S,29,150 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3894239/
2022 Niner RIP RDO Custom Build Size Medium,2022,Niner,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3844207/
2023 Kona Honzo,2023,Kona,Honzo,957,CAD,New - Unridden/With Tags,M,,,0 mm (Hardtail),,wheel size,https://www.pinkbike.com/buysell/3892343/
2021 Commencal Meta,2021,Commencal,NoModelFound,2500,USD,Excellent - Lightly Ridden,XL,29,160 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3890025/
2018 Yeti sb  5.5 gx eagle large,2018,Yeti,NoModelFound,2355,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3623924/
"2016 S-Works Camber, small, 650B",2016,NoManufacturer,NoModelFound,2600,USD,Excellent - Lightly Ridden,S,27.5 / 650B,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3861338/
2017 Haro Shift R5 LT,2017,Haro,Shift R5,850,USD,Poor - Needs Servicing,M,27.5 / 650B,140 mm,120 mm,,frame material,https://www.pinkbike.com/buysell/3689020/
2019 Yeti SB100 TURQ Series,2019,Yeti,NoModelFound,3400,USD,"Good - Used, Mechanically Sound",L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3848168/
2019 Santa Cruz Nomad 4 CC,2019,Santa Cruz,Nomad,2500,USD,"Good - Used, Mechanically Sound",M,26,,170 mm,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3886851/
2023 Esker Elkat | size Large | Like NEW,2023,NoManufacturer,NoModelFound,4500,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3885495/
2019 Santa Cruz HT carbon CC,2019,Santa Cruz,NoModelFound,5600,USD,Excellent - Lightly Ridden,M,29,160 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3864896/
2018 YETI SB100 TURQ,2018,Yeti,NoModelFound,3680,CAD,Excellent - Lightly Ridden,L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3876802/
2018 YETI SB100 Beti (TURQ frame),2018,Yeti,NoModelFound,2723,CAD,Excellent - Lightly Ridden,S,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3876814/
2008 Intense 5.5 EVP size small,2008,Intense,NoModelFound,1435,CAD,Excellent - Lightly Ridden,S,26,140 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3164112/
"2022 Medium Carbon Trail Bike (ICAN, unbranded)",2022,NoManufacturer,NoModelFound,2576,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3852116/
2022 NEW Rocky Mountain Blizzard Alloy 20,2022,Rocky Mountain,NoModelFound,956,CAD,New - Unridden/With Tags,M,26,0 mm (Rigid),0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3486679/
"2023 1x12 Eagle 29"" Gravity Comp Air Fork Hydr Brakes",2023,NoManufacturer,NoModelFound,1150,USD,New - Unridden/With Tags,M,29,130 mm,130 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3261407/
2016 Lapierre Zesty AM 527,2016,NoManufacturer,NoModelFound,999,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,,,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3875945/
2019 Niner Jet9 rdo size small like new,2019,Niner,NoModelFound,2600,USD,Excellent - Lightly Ridden,S,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3847371/
Privateer 141 [open to selling Frame only too],,NoManufacturer,NoModelFound,2200,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,140 mm,Aluminium,year,https://www.pinkbike.com/buysell/3674425/
2018 BMC Trailfox 03 TWO,2018,NoManufacturer,NoModelFound,1250,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3881454/
2022 Evil Following V3 - X01 Build + Burgtec - Medium,2022,GT,NoModelFound,5999,USD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3874319/
2022 Specialized Stunt jumper evo pro carbon (s3),2022,Specialized,NoModelFound,4000,USD,Excellent - Lightly Ridden,18,29,,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3878830/
2016 Giant Trance Advanced 2 size M,2016,Giant,NoModelFound,1030,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3818072/
2022 Yeti SB130 C series Lunchride XL Rhino,2022,Yeti,SB130,3500,USD,Excellent - Lightly Ridden,XL,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3877548/
2016 Salsa bucksaw large,2016,Salsa,NoModelFound,2575,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,120 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3747200/
2022 Trek Fuel EX 9.8,2022,Trek,Fuel EX,4000,USD,Excellent - Lightly Ridden,L,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3618690/
